ID,Reference,yyyy,mm,Location,decade,largest.dhufish.kg,Zone.x,...5,Fish.x,number.x,size,largest.dhufish,Unique_ID,waters,Zone.y,Technology,Technology.mentioned.x,Effort.x,method,precision..high..med..low.,latitude,longitude,Fish.y,Details,lgest.spper,units,weight_conversion,largest.jewfish,number.y,n.jewfish,n.spper,Species,me.s,X.Suggested..N.fishers,X.Suggested..N.boats.party,X.Suggested..Time.hrs,X.Suggested..Time.days,Effort.N,Effort.desc,Effort.time,Effort.time.desc,X,X.1,ALYSES,origil_details,details_check,terms,baldchin_groper,blue_groper,dhufish,groper_nondescript,pink_spper,queen_spper,grey_banded_cod,breaksea,whaler_shark,wobbegong,flathead,garfish,grey_nurse,gummy_shark_complex,hammerhead,hapuka,harlequin,herring,john_dory,king_george_whiting,silver_trevally,whiting,great_white,port_jackson,all_sharks,fish_number,max_number,dhu_specific_weight,pink_specific_weight,kg_mentioned,lb_mentioned,both_units,...3,Zone,largest.dhufish.lb,largest.dhufish.length,largest.snapper.lb,largest.snapper.kg,Catches,Technology.mentioned.y,Effort.y,...16
507,"ST 02121979, p.161",1979,12,"Rottnest, 65 fathoms, 10 miles west of",1970-1979,9.979024,NA,NA,NA,NA,NA,NA,840,offshore,offshore_north,"Blue Marlin, club boat",NA,"5 fishers, Deepsea Angling Club",boat,NA,NA,NA,"leatherjacket, jewfish, spper, baldchin groper","thirteen leatherjacket, 6 lb largest; two jewfish, 22 lb largest; two spper 12 lb largest; one baldchin groper 9 lb",12,lb,0.453592,22,18,2,2,NA,"Ray Wilson, Steve Sebbes, Allan Craig, Basil Jones, Dave Sach",NA,5,1,NA,NA,NA,NA,NA,NA,NA,NA,"thirteen leatherjacket, 6 lb largest; two jewfish, 22 lb largest; two spper 12 lb largest; one baldchin groper 9 lb","thirteen , 6 lb largest; two , 22 lb largest; two  12 lb largest; one  9 lb","leatherjacket, jewfish, spper, baldchin groper thirteen leatherjacket, 6 lb largest; two jewfish, 22 lb largest; two spper 12 lb largest; one baldchin groper 9 lb",1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"leatherjacket, jewfish, spper, baldchin groper_18",22,22,NA,FALSE,TRUE,FALSE_TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
515,"ST 28121980, p.66",1980,12,"Mandurah, 12km offshore",1980-1989,16,NA,NA,NA,NA,NA,NA,861,midshore,safety_bay,23-footer,NA,1 fisher,boat,NA,NA,NA,"jewfish, rock cod","three jewfish, 16.5 kg largest; rock cod",NA,kg,1,16,4,3,0,NA,Ken Lapham,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"three jewifsh, 16.5 kg largest; rock cod","three jewifsh, 16.5 kg largest;","jewfish, rock cod three jewifsh, 16.5 kg largest; rock cod",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"jewfish, rock cod_4",16.5,16,NA,TRUE,FALSE,TRUE_FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
549,"ST 07121986, p.146",1986,12,"Rottnest, north of, 60-62 fathoms",1980-1989,16,NA,NA,NA,NA,NA,NA,946,offshore,offshore_north,NA,NA,Victoria Park Angling Club,boat,NA,NA,NA,"jewfish, spper","ten jewfish, 16 kg largest; forty spper",NA,kg,1,16,50,10,40,NA,Wally Clark,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"ten jewfish, 16 kg largest; forty spper","ten , 16 kg largest; forty","jewfish, spper ten jewfish, 16 kg largest; forty spper",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"jewfish, spper_50",16,16,NA,TRUE,FALSE,TRUE_FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
554,"ST 27121987, p.128",1987,12,"Rottnest, due south",1980-1989,23.5,NA,NA,NA,NA,NA,NA,956,midshore,offshore_south,25 ft boat,NA,1 fisher,boat,NA,NA,NA,jewfish,23.5 kg,NA,kg,1,23.5,1,1,0,NA,Alf Guest,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,23.5 kg,23.5 kg,jewfish 23.5 kg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jewfish_1,23.5,NA,NA,TRUE,FALSE,TRUE_FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
577,"ST 29121991, p.64",1991,12,"Two Rocks, 10km off",1990-2000,7,NA,NA,NA,NA,NA,NA,1005,midshore,nearshore_north,NA,NA,"2 fishers, 1 boat",boat,NA,NA,NA,jewfish,7 kg,NA,kg,1,7,1,1,0,NA,Michael Knight,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,7 kg,7 kg,jewfish 7 kg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jewfish_1,7,NA,NA,TRUE,FALSE,TRUE_FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
585,"ST 13121992, p.76",1992,12,"Hillarys, 28 kms west, 40 m deep",1990-2000,20.2,NA,NA,NA,NA,NA,NA,1020,offshore,offshore_north,Mills charter trip,NA,1 charter party,boat,NA,NA,NA,jewfish,20.2 kg,NA,kg,1,20.2,1,1,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.2 kg,20.2 kg,jewfish 20.2 kg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jewfish_1,20.2,NA,NA,TRUE,FALSE,TRUE_FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
586,"ST 27121992, p.52",1992,12,"Rottnest, back of, 65-70 fathoms",1990-2000,16,NA,NA,NA,NA,NA,NA,1021,offshore,offshore_north,NA,NA,"1 fisher, Victoria Park Angling Club",boat,NA,NA,NA,jewfish,16 kg,NA,kg,1,16,1,1,0,NA,Doug Gavranic,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,16 kg,16 kg,jewfish 16 kg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jewfish_1,16,NA,NA,TRUE,FALSE,TRUE_FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
602,"ST 18121994, p.88",1994,12,"Hale Rd Reef, 7 m depth, 3.5 km offshore",1990-2000,6,NA,NA,NA,NA,NA,NA,1050,coastal,nearshore_perth,NA,NA,1 fisher1,boat,NA,NA,NA,jewfish,6 kg,NA,kg,1,6,1,1,0,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,6 kg,6 kg,jewfish 6 kg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jewfish_1,6,NA,NA,TRUE,FALSE,TRUE_FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
608,"ST 31121995, p.58",1995,12,"Mandurah, 20 kms offshore",1990-2000,14.92,NA,NA,NA,NA,NA,NA,1064,midshore,offshore_south,NA,NA,"2 fishers, 1 trip",boat,NA,NA,NA,jewfish,14.92 kg,NA,kg,1,14.92,1,1,0,NA,Rhyss Edwards,NA,NA,NA,NA,2,"fishers,",1,trip,NA,NA,NA,14.92 kg,14.92 kg,jewfish 14.92 kg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jewfish_1,14.92,NA,NA,TRUE,FALSE,TRUE_FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
625,"ST 08121996, p.77",1996,12,"Garden Island, back of, 30 m depth",1990-2000,20,NA,NA,NA,NA,NA,NA,1089,midshore,offshore_south,NA,NA,"2 fishers, 1 trip",boat,NA,NA,NA,jewfish,"two jewfish, 20 kg largest",NA,kg,1,20,2,2,0,NA,"Teresa Harris, Kevin Harris",NA,NA,NA,NA,2,"fishers,",1,trip,NA,NA,NA,"two jewfish, 20 kg largest","two , 20 kg largest","jewfish two jewfish, 20 kg largest",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jewfish_2,20,20,NA,TRUE,FALSE,TRUE_FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
626,"ST 15121996, p.73",1996,12,"Garden Island, back of, deeper than 14 m",1990-2000,18,NA,NA,NA,NA,NA,NA,1091,coastal,behind_garden_is,NA,NA,"2 fishers, 1 trip",boat,NA,NA,NA,jewfish,"four jewfish, 18 kg largest",NA,kg,1,18,4,4,0,NA,"Bill Wilson, Steve Bertling",NA,NA,NA,NA,2,"fishers,",1,trip,NA,NA,NA,"four jewfish, 18 kg largest","four , 18 kg largest","jewfish four jewfish, 18 kg largest",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jewfish_4,18,18,NA,TRUE,FALSE,TRUE_FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
643,"ST 13121998, p.81",1998,12,"Two Rocks, a few kms off",1990-2000,20,NA,NA,NA,NA,NA,NA,1129,coastal,nearshore_north,NA,NA,1 fisher,boat,NA,NA,NA,jewfish,"two jewfish, 20 kg largest",NA,kg,1,20,2,2,0,NA,Peter Jasinki,NA,NA,NA,NA,1,fisher,NA,NA,NA,NA,NA,"two jewfish, 20 kg largest","two , 20 kg largest","jewfish two jewfish, 20 kg largest",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jewfish_2,20,20,NA,TRUE,FALSE,TRUE_FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
644,"ST 13121998, p.82",1998,12,Cockburn Sound,1990-2000,13,NA,NA,NA,NA,NA,NA,1130,coastal,cockburn_sound,NA,NA,1 fisher,boat,NA,NA,NA,jewfish,13 kg,NA,kg,1,13,1,1,0,NA,Peter Jasinki,NA,NA,NA,NA,1,fisher,NA,NA,NA,NA,NA,13 kg,13 kg,jewfish 13 kg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jewfish_1,13,NA,NA,TRUE,FALSE,TRUE_FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
652,"ST 26121999, p.64",1999,12,"Hillarys, 5 km off",1990-2000,17.5,NA,NA,NA,NA,NA,NA,1155,coastal,nearshore_north,NA,NA,2 fishers,boat,NA,NA,NA,jewfish,17.5 kg,NA,kg,1,17.5,1,1,0,NA,Eric Sullivan,NA,NA,NA,NA,2,fishers,NA,NA,NA,NA,NA,17.5 kg,17.5 kg,jewfish 17.5 kg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jewfish_1,17.5,NA,NA,TRUE,FALSE,TRUE_FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
671,"ST 10122000, p.72",2000,12,"Port Bouvard, 28 utical miles out from",1990-2000,20,NA,NA,NA,NA,NA,NA,1189,offshore,offshore_south,NA,NA,"3 fishers, 3 hours",boat,NA,NA,NA,jewfish,"eight jewfish, 20 kg largest",NA,kg,1,20,8,8,0,NA,"Gary Springett, Tim Springett, Jeff Wynn-Taylor",NA,NA,NA,NA,3,"fishers,",3,hours,NA,NA,NA,"eight jewfish, 20 kg largest","eight , 20 kg largest","jewfish eight jewfish, 20 kg largest",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jewfish_8,20,20,NA,TRUE,FALSE,TRUE_FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
678,20011209,2001,12,18km from mindarie,2001-2009,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
679,20011216,2001,12,"107 meters of water, mindarie?",2001-2009,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
686,20021208,2002,12,back of rottnest,2001-2009,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
733,20051211_a,2005,12,5km from hillarys,2001-2009,23.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
734,20051211_b,2005,12,"ocean reef, targetting whiting",2001-2009,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
735,20051218,2005,12,back of garden island,2001-2009,18.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
736,20051225,2005,12,"back of 5 fathom bank, normally launches from cockburn sound",2001-2009,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
752,20061210,2006,12,6km from hillarys,2001-2009,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
790,20091227,2009,12,off two rocks,2001-2009,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
814,20101226,2010,12,"30m, off mindarie",2010-2011,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31,19121115WM,1912,11,Carnac Island area,1910-1919,7.257472,carnac_is,boat,jewfish,1,16 lb,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32,19121115WM,1912,11,Five Fathom Bank,1910-1919,7.257472,behind_garden_is,boat,jewfish,6,largest 16 lb,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33,19121122WM,1912,11,"Carnac Island, Challenger Passage",1910-1919,11.793392,carnac_is,NA,jewfish,NA,up to 26 lb,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,19141106WM,1914,11,"Carnac Island, Challenger Passage",1910-1919,10.886208,carnac_is,NA,jewfish,1,24 lb,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,19141106WM,1914,11,Five Fathom Bank,1910-1919,10.886208,behind_garden_is,NA,jewfish,several',up to 24 lb,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,19161110WM,1916,11,"Rockingham, Safety Bay area",1910-1919,3.628736,safety_bay,NA,jewfish,1,8 lb,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,19191114WA,1919,11,Stragglers,1910-1919,7.711064,carnac_is,boat,jewfish and others,NA,NA,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61,19261119WA,1926,11,Roe reef,1920-1929,16.329312,rottnest_is,boat,jewfish,NA,NA,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96,19551119DN,1955,11,yanchep,1950-1959,6.80388,nearshore_north,NA,jewfish,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105,ST 10111957 p.54,1957,11,"Rottnest, north of West End",1950-1959,17.236496,NA,NA,NA,NA,NA,NA,18,midshore,offshore_north,NA,NA,party of 4,boat,low,NA,NA,jewfish,"two jewfish, 38 lb largest",NA,lb,0.453592,38,2,2,0,NA,NA,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"two jewfish, 38 lb largest","two , 38 lb largest","jewfish two jewfish, 38 lb largest",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jewfish_2,38,38,NA,FALSE,TRUE,FALSE_TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111,ST 30111958 p.58,1958,11,Rottnest (south of Rottnest),1950-1959,13.154168,NA,NA,NA,NA,NA,NA,35,midshore,rottnest_is,NA,NA,1 fisher,boat,low,NA,NA,jewfish,29 lb,NA,lb,0.453592,29,1,1,0,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,29 lb,29 lb,jewfish 29 lb,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jewfish_1,29,NA,NA,FALSE,TRUE,FALSE_TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,ST 01111959 p.61,1959,11,Yanchep (120 ft of water off Yanchep),1950-1959,9.07184,NA,NA,NA,NA,NA,NA,52,midshore,offshore_north,outboard dinghy,"outboard, dinghy","3 fishers, 2 hours in outboard dinghy; 'This could have been kept up all day but the marker bouy had been left home and they lost the patch after two runs'",boat,med,NA,NA,"spper, jewfish, queen spper, bronze whaler","two jewfish, 20 lb largest; one spper, 20 lb; one N_valenciennesi, 25 lb; 6 ft bronze whaler",20,lb,0.453592,20,5,2,1,Bronze whaler,NA,3,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"two jewfish, 20 lb largest; one spper, 20 lb; one queen spper, 25 lb; 6 ft bronze whaler","two , 20 lb largest; one , 20 lb; one , 25 lb; 6 ft","spper, jewfish, N_valenciennesi, bronze whaler two jewfish, 20 lb largest; one spper, 20 lb; one N_valenciennesi, 25 lb; 6 ft bronze whaler",0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"spper, jewfish, queen spper, bronze whaler_5",25,20,20,FALSE,TRUE,FALSE_TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121,ST 08111959 p.67,1959,11,Marmion Beach,1950-1959,4.989512,NA,NA,NA,NA,NA,NA,55,coastal,nearshore_perth,dinghy,dinghy,1 fisher (Jack along with nine intrepid dinghy owners,boat,med,NA,NA,jewfish,11 lb,NA,lb,0.453592,11,1,1,0,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,11lb,11lb,jewfish 11lb,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jewfish_1,11,NA,NA,FALSE,TRUE,FALSE_TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122,ST 22111959 p.58,1959,11,"Marmion Beach (outside reef, 4 miles, 50 ft of water",1950-1959,10.886208,NA,NA,NA,NA,NA,NA,57,midshore,nearshore_perth,dinghy,dinghy,1 fisher,boat,high,NA,NA,jewfish,24 lb jewfish,NA,lb,0.453592,24,1,1,0,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,24 lb jewfish,24 lb,jewfish 24 lb jewfish,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jewfish_1,24,NA,NA,FALSE,TRUE,FALSE_TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151,ST 13111960 p.67,1960,11,Marmion,1960-1969,7.257472,NA,NA,NA,NA,NA,NA,113,coastal,nearshore_perth,NA,NA,NA,boat,med,NA,NA,jewfish,16 lb,NA,lb,0.453592,16,1,1,0,NA,Lindsay Blythe,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,16 lb,16 lb,jewfish 16 lb,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jewfish_1,16,NA,NA,FALSE,TRUE,FALSE_TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152,ST 13111960 p.67,1960,11,Marmion,1960-1969,8.618248,NA,NA,NA,NA,NA,NA,112,coastal,nearshore_perth,NA,NA,NA,boat,med,NA,NA,jewfish,"two jewfish, 19.5 lb largest",NA,lb,0.453592,19,2,2,0,NA,"Roy Martin, George kirk",2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"two jewfish, 19.5 lb largest","two , 19.5 lb largest","jewfish two jewfish, 19.5 lb largest",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jewfish_2,19.5,19,NA,FALSE,TRUE,FALSE_TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
